annual_income,academic_percentage,ip_count,submission_hour,is_weekend,flag_count,duplicate_flag_count,high_severity_flag_count,medium_severity_flag_count,document_count,missing_document_count,verified_document_ratio,avg_tamper_score,max_tamper_score,document_issue_count,applicant_age,has_device_fingerprint,scholarship_title,scholarship_location,scholarship_degrees,scholarship_competitiveness,target_grade,income_cap,label
728948.48,55.5,4,15,0,8,1,3,1,4,0,0.2554,0.2072,0.3843,2,23,0,Need-Based Grants for International Students in the United States,United States of America,Bachelor,0.2385,66.2,587990.0,fake
833580.72,51.13,3,6,0,4,0,1,1,4,0,0.5602,0.1502,0.172,1,25,1,Google Anita Borg Memorial Scholarships for International Students at Arizona State University,Pakistan,Bachelor,0.2385,66.2,587990.0,suspicious
502234.26,78.12,5,14,1,6,1,0,2,1,3,0.8258,0.01,0.0629,1,20,1,B.C. Access Grants in Canada,Canada,Bachelor,0.234,66.08,589160.0,suspicious
203831.0,75.96,0,8,1,0,0,0,0,3,1,0.8225,0.1396,0.1798,0,24,0,Scholarships for Africa,United Kingdom,"Master, Bachelor, Phd, Course",0.4313,71.21,537875.0,genuine
168990.73,81.3,0,22,0,0,0,0,0,4,0,0.9828,0.0,0.019,0,23,0,University of Ottawa International Admission Doctorate Scholarships in Canada,Canada,Phd,0.4358,71.33,536705.0,genuine
767109.26,79.63,1,16,1,8,2,0,3,4,0,0.6183,0.189,0.3243,3,22,0,LAPTOP Scholarships - study Supply Chains,Pakistan,"Master, Bachelor, Phd, Course",0.4313,71.21,537875.0,suspicious
119171.87,73.29,0,13,0,0,0,0,0,4,0,0.8624,0.0,0.0783,0,22,1,KU Full-tuition International Excellence Awards in USA,United States of America,Bachelor,0.2497,66.49,585065.0,genuine
285424.65,72.64,0,14,0,2,0,1,0,4,0,0.9545,0.0752,0.1128,1,21,0,International Merit Scholarship at University of Memphis,United States of America,"Bachelor, Master",0.319,68.29,567060.0,genuine
333778.64,68.08,0,11,1,2,0,0,0,4,0,0.9075,0.0412,0.1392,2,16,1,Reach Oxford Scholarships for Developing Country Students,United Kingdom,,0.1925,65.0,599950.0,genuine
406910.18,55.5,3,14,0,1,0,0,0,4,0,0.9637,0.0646,0.1251,0,20,1,,,,0.1925,65.0,599950.0,genuine
497938.45,67.06,0,13,1,0,0,0,0,4,0,0.8905,0.0214,0.1408,0,26,1,,,,0.1925,65.0,599950.0,genuine
289678.76,67.9,0,15,0,2,0,0,2,2,2,0.7581,0.0011,0.0355,0,23,0,Becas Grisart 2022,Europe,Course,0.11,62.86,621400.0,genuine
295341.73,59.88,1,20,0,2,0,0,2,2,2,0.9241,0.0519,0.0844,0,17,1,Improve Men’s Health Scholarship,Canada,"Master, Bachelor, Phd",0.4305,71.19,538070.0,genuine
665748.11,75.33,5,21,1,7,3,2,0,1,3,0.2712,0.2016,0.3031,0,22,0,,,,0.1925,65.0,599950.0,fake
923815.67,94.91,6,11,0,11,2,3,0,2,2,0.0,0.4301,0.5923,4,15,0,International Contest for Students Support 2022-2023,Europe,"Master, Bachelor, Course",0.3205,68.33,566670.0,fake
231614.46,54.08,2,12,0,1,0,1,0,4,0,0.8965,0.1155,0.1383,0,22,0,University of Sussex Hornsey Scholarship in UK,United Kingdom,Master,0.3265,68.49,565110.0,genuine
401136.77,65.25,0,10,0,0,0,0,0,4,0,0.8378,0.1237,0.1556,0,19,1,Malaysia Scholarships at Nottingham Trent University,United Kingdom,Master,0.322,68.37,566280.0,genuine
332457.93,92.94,2,12,0,0,0,0,0,4,0,0.8933,0.0,0.0,0,21,0,The Leakey Foundation’s Research Grants to doctoral students,United States of America,Phd,0.429,71.15,538460.0,fake
262622.27,89.72,2,18,1,0,0,0,0,3,1,0.9525,0.1207,0.253,0,22,1,,,,0.1925,65.0,599950.0,genuine
647451.18,60.16,5,19,1,10,1,1,3,3,1,0.4698,0.1384,0.2488,3,19,0,YFU (Youth for Undestanding) - Youth Exchange,Pakistan,Not Funded,0.165,64.29,607100.0,fake
505137.9,75.36,1,9,0,0,0,0,0,4,0,0.8096,0.1186,0.1329,0,25,1,Erasmus Exchange Programme,Canada,Fully Funded,0.165,64.29,607100.0,genuine
358333.18,70.63,0,22,0,1,0,0,0,4,0,0.8367,0.11,0.1689,1,16,0,East African Scholarships at University of Edinburgh,United Kingdom,Master,0.3265,68.49,565110.0,genuine
459343.67,76.22,0,18,0,3,0,0,1,4,0,0.9006,0.1102,0.146,2,16,1,Horizon 2020,Pakistan,Phd,0.429,71.15,538460.0,genuine
371256.59,83.31,0,14,0,1,1,0,0,4,0,0.93,0.0817,0.0817,0,21,1,IU International University of Applied Sciences Online Scholarships for International Students in Germany,Europe,"Master, Bachelor",0.3254,68.46,565402.5,genuine
679767.91,72.47,1,22,1,6,2,0,3,3,1,0.95,0.3811,0.4559,1,19,0,LAPTOP Scholarships - study Supply Chains,United Kingdom,"Master, Bachelor, Phd, Course",0.4313,71.21,537875.0,suspicious
626127.7,79.43,2,2,0,4,1,0,2,3,1,0.5237,0.1695,0.1695,1,22,0,,,,0.1925,65.0,599950.0,suspicious
274834.6,77.34,3,0,1,4,1,0,0,4,0,0.8132,0.01,0.2741,2,24,0,The Boehringer Ingelheim Fonds awards PhD fellowships,United States of America,Phd,0.429,71.15,538460.0,suspicious
343894.91,72.18,0,10,1,1,1,0,0,4,0,0.798,0.0864,0.0864,0,23,1,Entrance international awards at Sault College,Canada,"Master, Bachelor",0.322,68.37,566280.0,genuine
841236.02,97.52,1,19,0,6,1,2,1,3,1,0.2458,0.2577,0.4988,2,23,0,Robert Lethbridge international awards in Modern Language,United Kingdom,Master,0.3199,68.32,566816.25,fake
538756.4,88.44,1,19,1,1,0,0,0,4,0,0.9725,0.1098,0.1557,1,24,1,International Student Support Contest 2022-2023,Pakistan,"Master, Bachelor, Course",0.319,68.29,567060.0,genuine
596820.48,67.26,2,0,1,3,1,1,1,2,2,0.3995,0.1987,0.3313,0,21,1,President’s Entrance international awards at Ryerson University in Canada,United States of America,Bachelor,0.261,66.79,582140.0,suspicious
380199.39,53.34,5,17,1,10,2,1,2,1,3,0.4771,0.2512,0.2609,3,15,0,International Student Support Contest 2022-2023,Pakistan,"Master, Bachelor, Course",0.319,68.29,567060.0,fake
216945.8,64.61,0,11,0,1,1,0,0,4,0,0.8362,0.0576,0.1144,0,27,1,Google Anita Borg Memorial Scholarships for International Students at Arizona State University,Canada,Bachelor,0.2385,66.2,587990.0,genuine
494938.37,52.46,2,10,1,10,3,2,2,0,4,0.4996,0.2372,0.5386,3,23,0,NLU Alumni Scholarship,United States of America,"Master, Bachelor, Phd",0.4301,71.18,538167.5,fake
406525.47,78.02,0,20,0,1,0,0,1,4,0,0.7381,0.0439,0.1414,0,17,0,YFU (Youth for Undestanding) - Youth Exchange,United Kingdom,Not Funded,0.165,64.29,607100.0,genuine
175087.76,57.65,4,7,1,3,0,1,0,2,2,0.804,0.2154,0.2962,1,18,1,Catherine T. McNamee International Student Scholarships in USA,United States of America,Bachelor,0.2535,66.59,584090.0,suspicious
353894.13,74.14,2,12,1,0,0,0,0,3,1,0.8657,0.1095,0.1489,0,22,0,University of Bradford International MSc Scholarship in UK,United Kingdom,Master,0.319,68.29,567060.0,genuine
619028.38,67.63,0,16,0,0,0,0,0,4,0,0.9637,0.0,0.0674,0,18,0,IU International University of Applied Sciences Online Scholarships for International Students in Germany,Canada,"Master, Bachelor",0.3254,68.46,565402.5,genuine
617969.5,68.01,0,14,0,1,0,0,0,4,0,0.8905,0.0737,0.1956,1,24,1,The Professor Mike Walker OBE Scholarships for International Students in the UK,United Kingdom,Master,0.328,68.53,564720.0,genuine
409512.09,84.1,0,15,1,2,0,0,2,4,0,0.8435,0.0785,0.0785,0,23,1,Wessex Institute of Technology - Research Studies,United Kingdom,Phd,0.429,71.15,538460.0,genuine
50000.0,73.99,0,12,0,0,0,0,0,3,1,0.9324,0.0549,0.147,0,20,1,IPRA Foundation Peace Research Grants Program,Pakistan,Phd,0.429,71.15,538460.0,genuine
435203.46,68.63,0,18,0,2,0,1,1,4,0,0.8489,0.0,0.1119,0,16,0,Wolfson Postgraduate Scholarships in the Humanities - The Wolfson Foundation,United Kingdom,Phd,0.429,71.15,538460.0,genuine
470937.27,82.81,4,17,1,6,1,2,0,3,1,0.5078,0.0179,0.1618,2,24,0,International Academic Excellence Scholarships at University of Plymouth,United Kingdom,"Bachelor, Master",0.3227,68.39,566085.0,fake
590206.04,80.15,2,22,0,1,0,0,1,4,0,0.9442,0.0208,0.0776,0,26,1,The Annual IELTS from 6 to 9 Scholarship,United States of America,"Master, Bachelor, Phd",0.4298,71.17,538265.0,genuine
194425.45,74.45,0,16,0,0,0,0,0,4,0,0.6704,0.118,0.2006,0,19,0,International Merit Scholarship at University of Memphis,United States of America,"Bachelor, Master",0.319,68.29,567060.0,genuine
925443.21,67.0,4,17,0,13,4,2,2,4,0,0.301,0.1356,0.4098,4,25,0,International Entrance Scholarships at Memorial University of Newfoundland,Canada,Bachelor,0.2343,66.09,589082.0,fake
670366.65,76.33,7,1,0,11,1,3,3,4,0,0.2422,0.3041,0.3909,1,25,1,Scholarship for families want to learn Quran online,Pakistan,Course,0.1138,62.96,620425.0,fake
112223.36,64.72,1,8,0,1,0,0,0,4,0,0.9116,0.0345,0.0434,1,19,1,Fully-Funded PhD Studentship in Nanochemistry at University of Exeter,United States of America,Phd,0.4403,71.45,535533.24,genuine
556161.69,60.42,0,15,1,0,0,0,0,4,0,1.0,0.04,0.0632,0,18,1,Adobe Research Women-in-Technology Scholarship,United States of America,Bachelor,0.231,66.01,589940.0,genuine
630058.36,67.21,2,17,0,9,3,1,3,4,0,0.6149,0.1118,0.2338,2,22,0,,,,0.1925,65.0,599950.0,suspicious
729699.19,47.1,1,11,1,5,0,0,3,3,1,0.4742,0.3175,0.4113,2,17,0,Diversity Scholarships for Africa and Latin American Students in UK,United Kingdom,Master,0.3227,68.39,566085.0,suspicious
305570.33,79.09,0,11,0,1,0,1,0,4,0,0.9764,0.1447,0.1516,0,17,1,,,,0.1925,65.0,599950.0,genuine
397242.29,30.0,2,18,0,3,1,1,0,4,0,0.3881,0.01,0.2655,1,20,1,International Undergraduate Commitment Scholarships at Western Illinois University,United States of America,Bachelor,0.237,66.16,588380.0,suspicious
208018.7,70.73,0,13,0,1,0,0,0,4,0,0.8381,0.0902,0.1393,1,20,1,"$2,500 for Graduate School: GradCAS Breakthrough Scholarship",United States of America,"Master, Phd",0.4309,71.2,537972.5,genuine
245439.29,74.06,0,8,0,4,0,1,2,4,0,0.6518,0.0215,0.0505,1,24,1,,,,0.1925,65.0,599950.0,genuine
443575.74,72.17,2,19,0,7,2,0,2,4,0,0.4609,0.1147,0.2217,3,23,1,The Boehringer Ingelheim Fonds - Travel grants for junior researchers,Europe,Phd,0.429,71.15,538460.0,suspicious
715441.25,60.96,1,20,0,6,3,0,3,2,2,0.6384,0.2184,0.3778,0,21,0,,,,0.1925,65.0,599950.0,suspicious
265266.84,51.05,3,19,1,5,1,0,2,2,2,0.671,0.1763,0.2049,1,24,1,International Students Contest Scholarships 2021-2022,United Kingdom,"Master, Bachelor",0.3201,68.32,566767.5,suspicious
719266.55,53.59,2,16,0,0,0,0,0,2,2,0.9611,0.0498,0.126,0,22,1,,,,0.1925,65.0,599950.0,genuine
818739.05,82.56,0,9,0,0,0,0,0,4,0,0.9296,0.1207,0.1207,0,22,1,Musicians Institute Musicianship international awards in USA,United States of America,Bachelor,0.2318,66.03,589745.0,genuine
418309.54,76.58,0,20,1,2,0,1,1,4,0,1.0,0.0523,0.1543,0,21,1,,,,0.1925,65.0,599950.0,genuine
303490.4,82.08,0,21,0,2,0,0,0,3,1,0.9142,0.1004,0.1004,2,18,1,,,,0.1925,65.0,599950.0,genuine
409872.11,70.19,0,16,0,1,0,0,0,4,0,0.8472,0.057,0.1373,1,22,1,New York University Stern merit-based scholarships,United States of America,Master,0.319,68.29,567060.0,genuine
256955.12,76.65,0,10,0,2,1,0,0,3,1,0.786,0.0911,0.1506,1,22,0,Stirling Postgraduate Bangladesh Scholarships in UK,United Kingdom,Master,0.322,68.37,566280.0,genuine
345177.6,68.75,1,12,0,0,0,0,0,4,0,0.9538,0.0531,0.0611,0,22,1,,,,0.1925,65.0,599950.0,suspicious
769629.64,57.22,0,15,0,6,1,1,3,3,1,0.2659,0.1284,0.2831,1,17,0,Sir Ray Tindle international awards at University of Creative Arts,United Kingdom,Bachelor,0.2318,66.03,589745.0,suspicious
541801.28,70.25,1,15,1,1,0,0,0,4,0,0.9042,0.0854,0.1401,1,21,1,African & Caribbean Excellence Awards at University of Glasgow,United Kingdom,Master,0.319,68.29,567060.0,genuine
489909.29,75.5,0,12,0,0,0,0,0,2,2,0.8044,0.0008,0.0008,0,22,1,Marine Stewardship Council scholarship research program ,United Kingdom,"Bachelor, Master, Phd, Course",0.432,71.23,537680.0,genuine
159867.32,77.34,2,4,1,6,1,2,1,4,0,0.7425,0.1553,0.1553,2,24,0,TKS Full-Ride Scholarship,Pakistan,Course,0.56,74.56,504400.0,fake
255653.84,74.72,3,10,0,2,0,0,1,4,0,0.9233,0.0615,0.1223,0,19,1,International Council of Ophthalmology (ICO) - Three-Month Fellowships,Pakistan,Phd,0.429,71.15,538460.0,genuine
847582.99,83.25,8,22,1,11,2,2,2,3,1,0.3061,0.3828,0.6144,2,32,1,BATH University - Sport Scholarship Scheme,United Kingdom,"Bachelor, Master",0.319,68.29,567060.0,fake
404877.31,60.13,0,13,0,0,0,0,0,4,0,0.8584,0.0116,0.0669,0,16,0,,,,0.1925,65.0,599950.0,genuine
324496.52,74.45,0,13,1,0,0,0,0,4,0,1.0,0.0947,0.1423,0,17,1,Adobe Research Women-in-Technology Scholarship,Canada,Bachelor,0.231,66.01,589940.0,genuine
614898.17,50.04,4,20,1,12,3,2,2,4,0,0.2854,0.0637,0.2906,4,24,0,The Nieman Foundation - Journalism Fellowships,United States of America,Phd,0.429,71.15,538460.0,fake
238485.3,75.77,5,0,1,7,0,0,2,2,2,0.512,0.155,0.155,3,25,0,Wessex Institute of Technology - Research Studies,United Kingdom,Phd,0.429,71.15,538460.0,fake
454279.74,71.86,4,2,0,7,3,0,2,3,1,0.3264,0.01,0.0745,1,24,0,UCA Nick Jack Scholarships for International Students in UK,United Kingdom,Master,0.3227,68.39,566085.0,fake
162076.4,43.83,2,16,1,6,0,1,1,4,0,0.6819,0.01,0.1937,4,17,0,Project Management - Free Course From Windsor University's MBA,Europe,Course,0.1175,63.05,619450.0,suspicious
302562.9,71.68,0,16,0,0,0,0,0,4,0,0.8101,0.0,0.0099,0,19,1,International Students Diversity Contest 2022-2023,United Kingdom,"Master, Bachelor, Phd, Course",0.4305,71.19,538070.0,genuine
623421.15,75.19,1,1,1,6,2,2,1,3,1,0.7549,0.1873,0.3725,1,18,0,John and Lena Graham Commonwealth Bursary at Dalhousie University,Canada,"Phd, Master",0.4305,71.19,538070.0,fake
544003.02,57.92,3,10,1,6,3,2,0,3,1,0.1835,0.1404,0.4731,0,29,0,,,,0.1925,65.0,599950.0,fake
777766.55,54.88,1,15,1,5,1,2,1,2,2,0.3593,0.3541,0.4857,1,22,0,Fully-Funded PhD Studentship in Nanochemistry at University of Exeter,Europe,Phd,0.4403,71.45,535533.24,fake
244427.09,82.76,0,14,0,0,0,0,0,4,0,0.9986,0.0735,0.1102,0,23,1,Contest Scholarship Programme for International Students 2022,Pakistan,"Master, Bachelor, Course",0.3201,68.32,566767.5,genuine
272063.08,63.81,2,10,0,1,0,0,1,3,1,0.9727,0.0743,0.0915,0,23,1,Adobe Research Women-in-Technology Scholarship,United States of America,Bachelor,0.231,66.01,589940.0,genuine
779503.3,70.61,3,10,0,7,0,2,1,3,1,0.6292,0.0621,0.1023,3,18,1,University of St Andrews EU Scholarships in UK,United Kingdom,Master,0.325,68.45,565500.0,suspicious
251786.01,72.55,0,15,0,0,0,0,0,4,0,0.7341,0.015,0.0271,0,27,1,,,,0.1925,65.0,599950.0,genuine
448713.95,65.47,0,21,0,2,1,0,0,2,2,0.801,0.0108,0.0557,1,20,0,PhD Studentships in Predictive Uncertainty in Computer Vision for International Students in UK,United Kingdom,Master,0.331,68.61,563927.91,genuine
357760.3,73.17,0,13,0,2,0,0,0,4,0,0.9832,0.1075,0.2362,2,23,1,"McGill University - Graduate Law Scholarships, funds and bursaries",Canada,Master,0.319,68.29,567060.0,suspicious
50000.0,70.83,0,8,0,0,0,0,0,4,0,1.0,0.0,0.1708,0,22,1,Dean's UK Excellence Scholarship,United Kingdom,Master,0.3265,68.49,565110.0,genuine
323450.32,65.76,2,12,0,0,0,0,0,4,0,0.8044,0.1344,0.1995,0,20,1,,,,0.1925,65.0,599950.0,genuine
331806.96,88.59,0,16,0,2,1,0,1,3,1,1.0,0.1581,0.2242,0,22,0,Google Anita Borg Memorial Scholarships for International Students at Arizona State University,Canada,Bachelor,0.2385,66.2,587990.0,genuine
445948.87,86.75,1,15,1,0,0,0,0,4,0,0.8412,0.0,0.0,0,17,1,Axol Science Scholarship for Graduate or Undergraduate Degree Programs,Canada,"Bachelor, Master, Phd",0.429,71.15,538460.0,genuine
316691.65,76.72,0,20,0,0,0,0,0,4,0,1.0,0.0544,0.065,0,20,1,John Barras DDS Autism Scholarships,United States of America,"Phd, Master, Bachelor, Course",0.4298,71.17,538265.0,genuine
1025257.28,84.46,2,21,1,8,1,2,2,0,4,0.1452,0.3106,0.5509,3,21,0,VCU Out-of-State Scholarships in the USA,United States of America,Bachelor,0.2366,66.15,588477.5,fake
206418.21,76.05,2,17,0,1,0,0,1,4,0,0.6974,0.0788,0.1863,0,18,0,Heriot-Watt Scholarships and bursaries for UK campuses,United Kingdom,"Bachelor, Master, Phd",0.429,71.15,538460.0,genuine
417062.99,80.4,0,21,0,1,0,0,1,2,2,0.9038,0.0717,0.1581,0,19,1,Hayek Fund for Scholars - Institute for Humane Studies at George Mason University,Europe,Phd,0.429,71.15,538460.0,genuine
474376.4,69.23,0,21,0,2,0,1,0,4,0,0.7253,0.0184,0.0184,1,23,0,,,,0.1925,65.0,599950.0,genuine
50000.0,78.53,0,7,0,1,0,0,1,4,0,0.989,0.0,0.0698,0,18,1,Pirbright Institute,United Kingdom,Phd,0.429,71.15,538460.0,suspicious
724406.2,96.81,7,18,1,11,4,2,1,3,1,0.6599,0.3166,0.4266,1,22,0,The Keith Murray Senior Scholarship,United Kingdom,Master,0.319,68.29,567060.0,fake
999418.84,43.49,2,8,1,8,1,1,3,1,3,0.2929,0.1364,0.3445,3,20,0,International Opportunity Awards at Texas A&M University,United States of America,Bachelor,0.2423,66.3,587015.0,fake
384791.37,75.11,0,18,1,0,0,0,0,4,0,0.7525,0.1277,0.1365,0,20,0,Rolls Royce PhD Positionsat University of Nottingham for UK and EU Students,United Kingdom,Phd,0.4425,71.5,534950.0,genuine
563279.1,72.0,1,22,0,1,1,0,0,4,0,0.8616,0.0702,0.1077,0,20,0,B.C. Access Grants in Canada,Canada,Bachelor,0.234,66.08,589160.0,genuine
542058.59,71.4,0,9,0,1,0,0,1,2,2,0.9529,0.0384,0.1605,0,24,1,Marine Stewardship Council scholarship research program ,United Kingdom,"Bachelor, Master, Phd, Course",0.432,71.23,537680.0,genuine
301121.46,67.99,0,7,0,0,0,0,0,4,0,0.6576,0.1681,0.1681,0,22,0,,,,0.1925,65.0,599950.0,genuine
441396.78,80.87,0,16,0,1,0,1,0,2,2,0.8858,0.0842,0.1771,0,19,0,International Opportunity Scholarships at National Louis University,United States of America,Bachelor,0.2318,66.03,589745.0,genuine
264174.53,64.14,3,14,0,4,0,1,1,4,0,0.8253,0.036,0.1393,1,27,1,,,,0.1925,65.0,599950.0,genuine
582816.95,65.3,0,22,0,0,0,0,0,4,0,0.8869,0.0421,0.0882,0,26,1,YFU (Youth for Undestanding) - Youth Exchange,Canada,Not Funded,0.165,64.29,607100.0,genuine
427424.76,41.17,1,8,0,6,1,2,2,4,0,0.5596,0.01,0.1201,1,21,1,,,,0.1925,65.0,599950.0,suspicious
290099.19,74.71,3,9,0,1,0,0,0,4,0,1.0,0.0747,0.0747,0,18,1,Warwick School of Engineering PhD International Studentships in Pharmacometric Modelling,United Kingdom,Phd,0.4404,71.45,535486.25,genuine
471026.57,63.14,0,17,0,2,0,0,0,3,1,0.8692,0.0711,0.1,2,23,0,,,,0.1925,65.0,599950.0,genuine
341185.68,65.27,2,20,0,0,0,0,0,3,1,0.9702,0.0626,0.1188,0,20,1,International No-Essay Support Competition Scholarships 2022-2023,Pakistan,"Master, Bachelor, Course",0.3205,68.33,566670.0,genuine
329467.22,64.02,0,21,0,1,0,0,1,4,0,0.9768,0.0647,0.1061,0,20,1,Becas Grisart 2022,Europe,Course,0.11,62.86,621400.0,genuine
296386.22,64.75,0,14,0,0,0,0,0,4,0,0.9068,0.0333,0.0333,0,22,0,Mawista Scholarship for Students Studying Abroad with a Child,Canada,"Bachelor, Master",0.319,68.29,567060.0,genuine
369742.71,62.3,1,17,0,0,0,0,0,3,1,0.9752,0.1154,0.1707,0,19,1,University of East Anglia Nigeria Awards in UK,United Kingdom,Master,0.3227,68.39,566085.0,genuine
415603.62,77.15,1,18,0,1,1,0,0,4,0,0.9912,0.0856,0.1637,0,20,0,"Paul Sumerall Memorial Scholarships, Merchants Bank of California",Europe,Master,0.319,68.29,567060.0,genuine
284157.9,80.84,0,12,1,0,0,0,0,4,0,1.0,0.1411,0.1973,0,19,1,Horizon 2020,Pakistan,Phd,0.429,71.15,538460.0,fake
353734.74,58.51,2,18,0,5,0,2,2,3,1,0.5658,0.2108,0.3981,1,18,0,,,,0.1925,65.0,599950.0,suspicious
535175.77,49.36,3,7,0,6,2,0,2,2,2,0.4619,0.3103,0.3103,1,26,1,The Leakey Foundation’s Research Grants to doctoral students,Canada,Phd,0.429,71.15,538460.0,suspicious
369639.51,64.62,0,7,0,1,1,0,0,4,0,0.7666,0.0855,0.1466,0,18,1,John and Lena Graham Commonwealth Bursary at Dalhousie University,Canada,"Phd, Master",0.4305,71.19,538070.0,genuine
346665.42,70.95,0,20,0,0,0,0,0,4,0,0.9243,0.0852,0.134,0,22,1,Medical Engineering: Fully Funded EPSRC PhD Scholarship: AI approaches to cell imaging data,United Kingdom,Phd,0.429,71.15,538460.0,genuine
195949.95,41.33,2,10,0,4,3,0,1,2,2,0.95,0.063,0.1455,0,18,0,Erasmus Exchange Programme,United Kingdom,Fully Funded,0.165,64.29,607100.0,suspicious
487053.75,83.2,3,3,1,6,2,2,1,2,2,0.3345,0.256,0.4638,0,16,0,,,,0.1925,65.0,599950.0,fake
220725.92,80.04,0,18,1,1,0,0,0,4,0,1.0,0.1102,0.1636,1,22,1,,,,0.1925,65.0,599950.0,genuine
65709.42,100.0,0,18,1,2,0,1,1,4,0,0.7926,0.0115,0.0406,0,19,1,Kingston University - International Scholarships,United States of America,"Bachelor, Master, Phd",0.429,71.15,538460.0,genuine
259586.76,71.98,1,13,1,2,0,0,0,4,0,0.9058,0.0084,0.0084,2,21,1,YFU (Youth for Undestanding) - Youth Exchange,Canada,Not Funded,0.165,64.29,607100.0,genuine
643410.19,68.99,1,16,1,2,0,1,0,1,3,0.4991,0.1646,0.2226,1,25,0,International Graduate Scholarships in USA,United States of America,Master,0.3205,68.33,566670.0,suspicious
462628.29,83.75,0,14,0,0,0,0,0,4,0,0.9738,0.0,0.0885,0,19,1,Mawista Scholarship for Students Studying Abroad with a Child,United Kingdom,"Bachelor, Master",0.319,68.29,567060.0,genuine
369068.36,66.54,3,15,0,2,1,0,0,4,0,1.0,0.0974,0.1142,0,26,1,Eira Francis Davies Scholarship at Swansea University,United Kingdom,,0.1925,65.0,599950.0,genuine
437143.38,56.0,0,13,0,1,0,0,1,4,0,0.6762,0.1173,0.2458,0,20,1,Prodigy Finance – International Student Loans,United States of America,,0.1925,65.0,599950.0,genuine
432364.41,81.33,0,9,0,2,1,0,0,3,1,0.9802,0.0702,0.1065,1,23,1,Hayek Fund for Scholars - Institute for Humane Studies at George Mason University,Europe,Phd,0.429,71.15,538460.0,genuine
636317.65,75.99,3,19,0,2,0,0,0,2,2,0.933,0.1025,0.1712,1,19,1,ArtUniverse,United Kingdom,"Master, Course",0.319,68.29,567060.0,genuine
487171.89,67.42,4,7,1,4,1,0,0,4,0,0.7498,0.0939,0.1944,2,21,1,International Students Contest Scholarships 2021-2022,Canada,"Master, Bachelor",0.3201,68.32,566767.5,suspicious
222055.67,74.93,0,20,0,0,0,0,0,4,0,0.804,0.1126,0.1755,0,16,1,Erasmus Exchange Programme,Pakistan,Fully Funded,0.165,64.29,607100.0,genuine
328487.81,76.17,0,10,0,2,0,0,0,3,1,1.0,0.1159,0.1993,2,16,1,,,,0.1925,65.0,599950.0,genuine
238138.0,63.3,0,16,0,3,0,0,1,2,2,0.8088,0.0382,0.088,2,16,1,,,,0.1925,65.0,599950.0,genuine
371884.45,61.52,4,13,0,6,2,0,1,4,0,0.5356,0.2604,0.4055,2,21,1,ArtUniverse,United States of America,"Master, Course",0.319,68.29,567060.0,suspicious
384728.31,66.68,0,21,0,1,0,1,0,3,1,0.9641,0.1455,0.2188,0,21,1,London Met University - Funding your studies,United Kingdom,"Master, Bachelor, Phd",0.429,71.15,538460.0,genuine
230946.02,68.78,1,17,1,2,0,1,1,4,0,0.9456,0.0643,0.125,0,21,1,Postgraduate International Development Scholarships for Sub Saharan African Students in UK,United Kingdom,Master,0.325,68.45,565500.0,genuine
164267.44,87.16,1,14,0,0,0,0,0,4,0,0.9185,0.1405,0.1405,0,19,1,Contest Scholarship Programme for International Students 2022,Canada,"Master, Bachelor, Course",0.3201,68.32,566767.5,genuine
814644.81,53.91,2,5,0,8,2,1,1,4,0,0.6764,0.1982,0.315,4,20,0,,,,0.1925,65.0,599950.0,suspicious
